Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,CompareOHLCV,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
3549,VN30F1M,3549,2021-06-08 02:00:00,1488.1,1492.9,1486.0,1492.7,20432.0,,CompareOHLCV,3549,,737949.0833333334,Value,3549,5094510000.000003,Broker,3549,5094510000.000003,5094510000.000003,Trades - Net Profit/Loss,3549,,,DrawDown,3549,1.553688255954883,12.665865767793717,BuySell,3549,,
3550,VN30F1M,3550,2021-06-08 02:30:00,1492.8,1498.3,1492.8,1496.3,18542.0,,CompareOHLCV,3550,,737949.1041666666,Value,3550,5094510000.000003,Broker,3550,5094510000.000003,5094510000.000003,Trades - Net Profit/Loss,3550,,,DrawDown,3550,1.553688255954883,12.665865767793717,BuySell,3550,,
3551,VN30F1M,3551,2021-06-08 03:00:00,1496.3,1496.6,1491.0,1495.3,18152.0,,CompareOHLCV,3551,,737949.125,Value,3551,5094510000.000003,Broker,3551,5094510000.000003,5094510000.000003,Trades - Net Profit/Loss,3551,,,DrawDown,3551,1.553688255954883,12.665865767793717,BuySell,3551,,
3552,VN30F1M,3552,2021-06-08 03:30:00,1495.3,1495.3,1483.0,1484.2,28970.0,,CompareOHLCV,3552,,737949.1458333334,Value,3552,5094510000.000003,Broker,3552,5094510000.000003,5094510000.000003,Trades - Net Profit/Loss,3552,,,DrawDown,3552,1.553688255954883,12.665865767793717,BuySell,3552,,
3553,VN30F1M,3553,2021-06-08 04:00:00,1484.3,1488.7,1476.1,1477.0,34707.0,,CompareOHLCV,3553,,737949.1666666666,Value,3553,5094510000.000003,Broker,3553,5094510000.000003,5094510000.000003,Trades - Net Profit/Loss,3553,,,DrawDown,3553,1.553688255954883,12.665865767793717,BuySell,3553,,
3554,VN30F1M,3554,2021-06-08 04:30:00,1477.0,1478.0,1477.0,1478.0,31.0,,CompareOHLCV,3554,,737949.1875,Value,3554,5094510000.000003,Broker,3554,5094510000.000003,5094510000.000003,Trades - Net Profit/Loss,3554,,,DrawDown,3554,1.553688255954883,12.665865767793717,BuySell,3554,,
3555,VN30F1M,3555,2021-06-08 06:00:00,1477.0,1477.0,1456.1,1459.1,49852.0,,CompareOHLCV,3555,,737949.25,Value,3555,5094510000.000003,Broker,3555,5094510000.000003,5094510000.000003,Trades - Net Profit/Loss,3555,,,DrawDown,3555,1.553688255954883,12.665865767793717,BuySell,3555,,
3556,VN30F1M,3556,2021-06-08 06:30:00,1459.0,1465.1,1453.1,1459.8,39911.0,,CompareOHLCV,3556,,737949.2708333334,Value,3556,5088315000.000003,Broker,3556,5088314930.000003,5088315000.000003,Trades - Net Profit/Loss,3556,,,DrawDown,3556,1.6734004365678092,12.665865767793717,BuySell,3556,,1459.0
3557,VN30F1M,3557,2021-06-08 07:00:00,1459.1,1459.8,1412.0,1422.6,48894.0,,CompareOHLCV,3557,,737949.2916666666,Value,3557,5092620000.000003,Broker,3557,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3557,,-1889999.9999993634,DrawDown,3557,1.5902106161418774,12.665865767793717,BuySell,3557,1459.1,
3558,VN30F1M,3558,2021-06-08 07:30:00,1423.0,1429.9,1423.0,1429.9,5402.0,,CompareOHLCV,3558,,737949.3125,Value,3558,5092620000.000003,Broker,3558,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3558,,,DrawDown,3558,1.5902106161418774,12.665865767793717,BuySell,3558,,
3559,VN30F1M,3559,2021-06-09 02:00:00,1439.0,1450.5,1434.2,1434.2,37686.0,,CompareOHLCV,3559,,737950.0833333334,Value,3559,5092620000.000003,Broker,3559,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3559,,,DrawDown,3559,1.5902106161418774,12.665865767793717,BuySell,3559,,
3560,VN30F1M,3560,2021-06-09 02:30:00,1435.0,1439.8,1426.2,1428.7,39336.0,,CompareOHLCV,3560,,737950.1041666666,Value,3560,5092620000.000003,Broker,3560,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3560,,,DrawDown,3560,1.5902106161418774,12.665865767793717,BuySell,3560,,
3561,VN30F1M,3561,2021-06-09 03:00:00,1428.7,1448.4,1428.2,1446.8,36724.0,,CompareOHLCV,3561,,737950.125,Value,3561,5092620000.000003,Broker,3561,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3561,,,DrawDown,3561,1.5902106161418774,12.665865767793717,BuySell,3561,,
3562,VN30F1M,3562,2021-06-09 03:30:00,1446.9,1458.0,1445.0,1455.1,28571.0,,CompareOHLCV,3562,,737950.1458333334,Value,3562,5092620000.000003,Broker,3562,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3562,,,DrawDown,3562,1.5902106161418774,12.665865767793717,BuySell,3562,,
3563,VN30F1M,3563,2021-06-09 04:00:00,1455.1,1455.4,1442.0,1451.9,40318.0,,CompareOHLCV,3563,,737950.1666666666,Value,3563,5092620000.000003,Broker,3563,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3563,,,DrawDown,3563,1.5902106161418774,12.665865767793717,BuySell,3563,,
3564,VN30F1M,3564,2021-06-09 04:30:00,1451.8,1451.9,1451.8,1451.9,26.0,,CompareOHLCV,3564,,737950.1875,Value,3564,5092620000.000003,Broker,3564,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3564,,,DrawDown,3564,1.5902106161418774,12.665865767793717,BuySell,3564,,
3565,VN30F1M,3565,2021-06-09 06:00:00,1452.5,1466.8,1452.5,1465.2,40375.0,,CompareOHLCV,3565,,737950.25,Value,3565,5092620000.000003,Broker,3565,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3565,,,DrawDown,3565,1.5902106161418774,12.665865767793717,BuySell,3565,,
3566,VN30F1M,3566,2021-06-09 06:30:00,1465.2,1473.7,1460.6,1470.1,35032.0,,CompareOHLCV,3566,,737950.2708333334,Value,3566,5092620000.000003,Broker,3566,5092620000.000003,5092620000.000003,Trades - Net Profit/Loss,3566,,,DrawDown,3566,1.5902106161418774,12.665865767793717,BuySell,3566,,
3567,VN30F1M,3567,2021-06-09 07:00:00,1470.1,1471.5,1461.1,1463.9,35087.0,,CompareOHLCV,3567,,737950.2916666666,Value,3567,5048625000.000004,Broker,3567,5048624930.000004,5048625000.000004,Trades - Net Profit/Loss,3567,,,DrawDown,3567,2.4403700004946747,12.665865767793717,BuySell,3567,1470.1,
3568,VN30F1M,3568,2021-06-09 07:30:00,1464.4,1464.4,1459.0,1459.0,5765.0,,CompareOHLCV,3568,,737950.3125,Value,3568,5014325000.000003,Broker,3568,5014324930.000003,5014325000.000003,Trades - Net Profit/Loss,3568,,,DrawDown,3568,3.1031832038882965,12.665865767793717,BuySell,3568,,
3569,VN30F1M,3569,2021-06-10 02:00:00,1460.5,1466.8,1454.0,1463.0,24599.0,,CompareOHLCV,3569,,737951.0833333334,Value,3569,5042108000.000003,Broker,3569,5042107930.000003,5042108000.000003,Trades - Net Profit/Loss,3569,,,DrawDown,3569,2.566304509139478,12.665865767793717,BuySell,3569,,
3570,VN30F1M,3570,2021-06-10 02:30:00,1463.2,1466.0,1450.3,1465.0,45501.0,,CompareOHLCV,3570,,737951.1041666666,Value,3570,5056108000.000003,Broker,3570,5056107930.000003,5056108000.000003,Trades - Net Profit/Loss,3570,,,DrawDown,3570,2.2957685077543335,12.665865767793717,BuySell,3570,,
3571,VN30F1M,3571,2021-06-10 03:00:00,1466.0,1469.6,1458.0,1464.1,41067.0,,CompareOHLCV,3571,,737951.125,Value,3571,5049808000.000002,Broker,3571,5049807930.000002,5049808000.000002,Trades - Net Profit/Loss,3571,,,DrawDown,3571,2.4175097083776667,12.665865767793717,BuySell,3571,,
3572,VN30F1M,3572,2021-06-10 03:30:00,1464.0,1466.0,1451.6,1455.1,39582.0,,CompareOHLCV,3572,,737951.1458333334,Value,3572,4986808000.000002,Broker,3572,4986807930.000002,4986808000.000002,Trades - Net Profit/Loss,3572,,,DrawDown,3572,3.6349217146108157,12.665865767793717,BuySell,3572,,
3573,VN30F1M,3573,2021-06-10 04:00:00,1455.2,1465.0,1442.0,1442.0,39884.0,,CompareOHLCV,3573,,737951.1666666666,Value,3573,4895108000.000003,Broker,3573,4895107930.000003,4895108000.000003,Trades - Net Profit/Loss,3573,,,DrawDown,3573,5.4069325236834915,12.665865767793717,BuySell,3573,,
3574,VN30F1M,3574,2021-06-10 04:30:00,1445.0,1445.0,1442.0,1443.0,424.0,,CompareOHLCV,3574,,737951.1875,Value,3574,4902108000.000003,Broker,3574,4902107930.000003,4902108000.000003,Trades - Net Profit/Loss,3574,,,DrawDown,3574,5.271664522990919,12.665865767793717,BuySell,3574,,
3575,VN30F1M,3575,2021-06-10 06:00:00,1443.0,1462.9,1438.0,1458.4,51477.0,,CompareOHLCV,3575,,737951.25,Value,3575,5009908000.000004,Broker,3575,5009907930.000004,5009908000.000004,Trades - Net Profit/Loss,3575,,,DrawDown,3575,3.1885373123252907,12.665865767793717,BuySell,3575,,
3576,VN30F1M,3576,2021-06-10 06:30:00,1458.7,1465.7,1452.0,1460.5,48394.0,,CompareOHLCV,3576,,737951.2708333334,Value,3576,5011413000.000004,Broker,3576,5011413000.000004,5011413000.000004,Trades - Net Profit/Loss,3576,,-81206999.99999905,DrawDown,3576,3.159454692176388,12.665865767793717,BuySell,3576,,1458.7
3577,VN30F1M,3577,2021-06-10 07:00:00,1460.5,1467.1,1450.0,1450.5,47902.0,,CompareOHLCV,3577,,737951.2916666666,Value,3577,5011413000.000004,Broker,3577,5011413000.000004,5011413000.000004,Trades - Net Profit/Loss,3577,,,DrawDown,3577,3.159454692176388,12.665865767793717,BuySell,3577,,
3578,VN30F1M,3578,2021-06-10 07:30:00,1450.5,1453.0,1450.5,1453.0,4050.0,,CompareOHLCV,3578,,737951.3125,Value,3578,5011413000.000004,Broker,3578,5011413000.000004,5011413000.000004,Trades - Net Profit/Loss,3578,,,DrawDown,3578,3.159454692176388,12.665865767793717,BuySell,3578,,
3579,VN30F1M,3579,2021-06-11 02:00:00,1459.0,1462.3,1456.5,1458.4,20642.0,,CompareOHLCV,3579,,737952.0833333334,Value,3579,5011413000.000004,Broker,3579,5011413000.000004,5011413000.000004,Trades - Net Profit/Loss,3579,,,DrawDown,3579,3.159454692176388,12.665865767793717,BuySell,3579,,
3580,VN30F1M,3580,2021-06-11 02:30:00,1458.4,1463.8,1457.6,1461.0,26265.0,,CompareOHLCV,3580,,737952.1041666666,Value,3580,5011413000.000004,Broker,3580,5011413000.000004,5011413000.000004,Trades - Net Profit/Loss,3580,,,DrawDown,3580,3.159454692176388,12.665865767793717,BuySell,3580,,
3581,VN30F1M,3581,2021-06-11 03:00:00,1460.6,1469.5,1459.5,1469.1,25011.0,,CompareOHLCV,3581,,737952.125,Value,3581,5070318000.000004,Broker,3581,5070317930.000004,5070318000.000004,Trades - Net Profit/Loss,3581,,,DrawDown,3581,2.021174466348394,12.665865767793717,BuySell,3581,1460.6,
3582,VN30F1M,3582,2021-06-11 03:30:00,1469.0,1474.1,1468.5,1474.1,26240.0,,CompareOHLCV,3582,,737952.1458333334,Value,3582,5105318000.000004,Broker,3582,5105317930.000004,5105318000.000004,Trades - Net Profit/Loss,3582,,,DrawDown,3582,1.3448344628855333,12.665865767793717,BuySell,3582,,
3583,VN30F1M,3583,2021-06-11 04:00:00,1474.0,1492.4,1474.0,1489.6,36508.0,,CompareOHLCV,3583,,737952.1666666666,Value,3583,5213818000.000004,Broker,3583,5213817930.000004,5213818000.000004,Trades - Net Profit/Loss,3583,,,DrawDown,3583,0.0,12.665865767793717,BuySell,3583,,
3584,VN30F1M,3584,2021-06-11 04:30:00,1490.0,1490.0,1489.5,1489.5,221.0,,CompareOHLCV,3584,,737952.1875,Value,3584,5213118000.000005,Broker,3584,5213117930.000005,5213118000.000005,Trades - Net Profit/Loss,3584,,,DrawDown,3584,0.013425861815641548,12.665865767793717,BuySell,3584,,
3585,VN30F1M,3585,2021-06-11 06:00:00,1489.5,1494.9,1487.2,1489.0,26720.0,,CompareOHLCV,3585,,737952.25,Value,3585,5209618000.000005,Broker,3585,5209617930.000005,5209618000.000005,Trades - Net Profit/Loss,3585,,,DrawDown,3585,0.08055517089394074,12.665865767793717,BuySell,3585,,
3586,VN30F1M,3586,2021-06-11 06:30:00,1489.3,1490.5,1481.3,1485.0,33982.0,,CompareOHLCV,3586,,737952.2708333334,Value,3586,5181618000.000005,Broker,3586,5181617930.000005,5181618000.000005,Trades - Net Profit/Loss,3586,,,DrawDown,3586,0.6175896435203343,12.665865767793717,BuySell,3586,,
3587,VN30F1M,3587,2021-06-11 07:00:00,1485.0,1491.7,1484.7,1488.0,27490.0,,CompareOHLCV,3587,,737952.2916666666,Value,3587,5202618000.000005,Broker,3587,5202617930.000005,5202618000.000005,Trades - Net Profit/Loss,3587,,,DrawDown,3587,0.21481378905053913,12.665865767793717,BuySell,3587,,
3588,VN30F1M,3588,2021-06-11 07:30:00,1487.5,1493.2,1487.5,1493.2,5626.0,,CompareOHLCV,3588,,737952.3125,Value,3588,5239018000.000005,Broker,3588,5239017930.000005,5239018000.000005,Trades - Net Profit/Loss,3588,,,DrawDown,3588,0.0,12.665865767793717,BuySell,3588,,
3589,VN30F1M,3589,2021-06-14 02:00:00,1494.3,1498.4,1492.1,1494.8,17190.0,,CompareOHLCV,3589,,737955.0833333334,Value,3589,5249567000.000004,Broker,3589,5249566930.000004,5249567000.000004,Trades - Net Profit/Loss,3589,,,DrawDown,3589,0.0,12.665865767793717,BuySell,3589,,
3590,VN30F1M,3590,2021-06-14 02:30:00,1495.0,1497.3,1490.5,1492.8,17321.0,,CompareOHLCV,3590,,737955.1041666666,Value,3590,5250372000.000004,Broker,3590,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3590,238959000.00000063,,DrawDown,3590,0.0,12.665865767793717,BuySell,3590,,1495.0
3591,VN30F1M,3591,2021-06-14 03:00:00,1493.0,1505.0,1492.6,1503.1,23502.0,,CompareOHLCV,3591,,737955.125,Value,3591,5250372000.000004,Broker,3591,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3591,,,DrawDown,3591,0.0,12.665865767793717,BuySell,3591,,
3592,VN30F1M,3592,2021-06-14 03:30:00,1503.1,1506.5,1498.5,1501.8,23077.0,,CompareOHLCV,3592,,737955.1458333334,Value,3592,5250372000.000004,Broker,3592,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3592,,,DrawDown,3592,0.0,12.665865767793717,BuySell,3592,,
3593,VN30F1M,3593,2021-06-14 04:00:00,1501.7,1504.6,1496.0,1503.1,23102.0,,CompareOHLCV,3593,,737955.1666666666,Value,3593,5250372000.000004,Broker,3593,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3593,,,DrawDown,3593,0.0,12.665865767793717,BuySell,3593,,
3594,VN30F1M,3594,2021-06-14 04:30:00,1503.3,1503.3,1503.3,1503.3,20.0,,CompareOHLCV,3594,,737955.1875,Value,3594,5250372000.000004,Broker,3594,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3594,,,DrawDown,3594,0.0,12.665865767793717,BuySell,3594,,
3595,VN30F1M,3595,2021-06-14 06:00:00,1503.5,1509.2,1503.3,1504.5,20897.0,,CompareOHLCV,3595,,737955.25,Value,3595,5250372000.000004,Broker,3595,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3595,,,DrawDown,3595,0.0,12.665865767793717,BuySell,3595,,
3596,VN30F1M,3596,2021-06-14 06:30:00,1504.7,1506.4,1496.1,1500.4,30216.0,,CompareOHLCV,3596,,737955.2708333334,Value,3596,5250372000.000004,Broker,3596,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3596,,,DrawDown,3596,0.0,12.665865767793717,BuySell,3596,,
3597,VN30F1M,3597,2021-06-14 07:00:00,1500.4,1500.4,1485.9,1496.3,41642.0,,CompareOHLCV,3597,,737955.2916666666,Value,3597,5250372000.000004,Broker,3597,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3597,,,DrawDown,3597,0.0,12.665865767793717,BuySell,3597,,
3598,VN30F1M,3598,2021-06-14 07:30:00,1495.6,1497.5,1495.6,1497.5,3831.0,,CompareOHLCV,3598,,737955.3125,Value,3598,5250372000.000004,Broker,3598,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3598,,,DrawDown,3598,0.0,12.665865767793717,BuySell,3598,,
3599,VN30F1M,3599,2021-06-15 02:00:00,1498.1,1499.9,1494.8,1498.7,18536.0,,CompareOHLCV,3599,,737956.0833333334,Value,3599,5250372000.000004,Broker,3599,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3599,,,DrawDown,3599,0.0,12.665865767793717,BuySell,3599,,
3600,VN30F1M,3600,2021-06-15 02:30:00,1498.9,1502.6,1493.1,1498.9,26330.0,,CompareOHLCV,3600,,737956.1041666666,Value,3600,5250372000.000004,Broker,3600,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3600,,,DrawDown,3600,0.0,12.665865767793717,BuySell,3600,,
3601,VN30F1M,3601,2021-06-15 03:00:00,1499.0,1499.7,1487.3,1488.9,32441.0,,CompareOHLCV,3601,,737956.125,Value,3601,5250372000.000004,Broker,3601,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3601,,,DrawDown,3601,0.0,12.665865767793717,BuySell,3601,,
3602,VN30F1M,3602,2021-06-15 03:30:00,1489.0,1495.9,1486.2,1492.2,30829.0,,CompareOHLCV,3602,,737956.1458333334,Value,3602,5250372000.000004,Broker,3602,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3602,,,DrawDown,3602,0.0,12.665865767793717,BuySell,3602,,
3603,VN30F1M,3603,2021-06-15 04:00:00,1492.1,1499.0,1490.0,1497.0,29080.0,,CompareOHLCV,3603,,737956.1666666666,Value,3603,5250372000.000004,Broker,3603,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3603,,,DrawDown,3603,0.0,12.665865767793717,BuySell,3603,,
3604,VN30F1M,3604,2021-06-15 04:30:00,1497.3,1497.3,1497.1,1497.1,40.0,,CompareOHLCV,3604,,737956.1875,Value,3604,5250372000.000004,Broker,3604,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3604,,,DrawDown,3604,0.0,12.665865767793717,BuySell,3604,,
3605,VN30F1M,3605,2021-06-15 06:00:00,1497.1,1504.9,1492.6,1501.9,34101.0,,CompareOHLCV,3605,,737956.25,Value,3605,5250372000.000004,Broker,3605,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3605,,,DrawDown,3605,0.0,12.665865767793717,BuySell,3605,,
3606,VN30F1M,3606,2021-06-15 06:30:00,1501.9,1502.0,1490.2,1496.7,33868.0,,CompareOHLCV,3606,,737956.2708333334,Value,3606,5250372000.000004,Broker,3606,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3606,,,DrawDown,3606,0.0,12.665865767793717,BuySell,3606,,
3607,VN30F1M,3607,2021-06-15 07:00:00,1496.0,1498.9,1487.0,1488.2,33750.0,,CompareOHLCV,3607,,737956.2916666666,Value,3607,5250372000.000004,Broker,3607,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3607,,,DrawDown,3607,0.0,12.665865767793717,BuySell,3607,,
3608,VN30F1M,3608,2021-06-15 07:30:00,1487.5,1491.0,1487.5,1491.0,3416.0,,CompareOHLCV,3608,,737956.3125,Value,3608,5250372000.000004,Broker,3608,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3608,,,DrawDown,3608,0.0,12.665865767793717,BuySell,3608,,
3609,VN30F1M,3609,2021-06-16 02:00:00,1490.7,1494.2,1489.4,1490.6,15945.0,,CompareOHLCV,3609,,737957.0833333334,Value,3609,5250372000.000004,Broker,3609,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3609,,,DrawDown,3609,0.0,12.665865767793717,BuySell,3609,,
3610,VN30F1M,3610,2021-06-16 02:30:00,1490.8,1492.7,1485.3,1488.5,23401.0,,CompareOHLCV,3610,,737957.1041666666,Value,3610,5250372000.000004,Broker,3610,5250372000.000004,5250372000.000004,Trades - Net Profit/Loss,3610,,,DrawDown,3610,0.0,12.665865767793717,BuySell,3610,,
3611,VN30F1M,3611,2021-06-16 03:00:00,1488.5,1488.5,1469.6,1474.5,41227.0,,CompareOHLCV,3611,,737957.125,Value,3611,5347777000.000004,Broker,3611,5347776930.000004,5347777000.000004,Trades - Net Profit/Loss,3611,,,DrawDown,3611,0.0,12.665865767793717,BuySell,3611,,1488.5
3612,VN30F1M,3612,2021-06-16 03:30:00,1474.4,1481.6,1471.2,1472.8,37649.0,,CompareOHLCV,3612,,737957.1458333334,Value,3612,5359677000.000004,Broker,3612,5359676930.000004,5359677000.000004,Trades - Net Profit/Loss,3612,,,DrawDown,3612,0.0,12.665865767793717,BuySell,3612,,
3613,VN30F1M,3613,2021-06-16 04:00:00,1472.8,1478.4,1470.6,1472.5,23463.0,,CompareOHLCV,3613,,737957.1666666666,Value,3613,5361777000.000004,Broker,3613,5361776930.000004,5361777000.000004,Trades - Net Profit/Loss,3613,,,DrawDown,3613,0.0,12.665865767793717,BuySell,3613,,
3614,VN30F1M,3614,2021-06-16 04:30:00,1472.3,1472.3,1472.3,1472.3,7.0,,CompareOHLCV,3614,,737957.1875,Value,3614,5363177000.000004,Broker,3614,5363176930.000004,5363177000.000004,Trades - Net Profit/Loss,3614,,,DrawDown,3614,0.0,12.665865767793717,BuySell,3614,,
3615,VN30F1M,3615,2021-06-16 06:00:00,1474.0,1482.8,1470.8,1480.5,29711.0,,CompareOHLCV,3615,,737957.25,Value,3615,5305777000.000004,Broker,3615,5305776930.000004,5305777000.000004,Trades - Net Profit/Loss,3615,,,DrawDown,3615,1.0702611530441744,12.665865767793717,BuySell,3615,,
3616,VN30F1M,3616,2021-06-16 06:30:00,1479.5,1485.4,1474.7,1474.9,33969.0,,CompareOHLCV,3616,,737957.2708333334,Value,3616,5312182000.000004,Broker,3616,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3616,61810000.0,,DrawDown,3616,0.9508356707227817,12.665865767793717,BuySell,3616,1479.5,
3617,VN30F1M,3617,2021-06-16 07:00:00,1474.9,1475.9,1461.5,1467.2,41373.0,,CompareOHLCV,3617,,737957.2916666666,Value,3617,5312182000.000004,Broker,3617,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3617,,,DrawDown,3617,0.9508356707227817,12.665865767793717,BuySell,3617,,
3618,VN30F1M,3618,2021-06-16 07:30:00,1468.7,1468.9,1468.7,1468.9,3925.0,,CompareOHLCV,3618,,737957.3125,Value,3618,5312182000.000004,Broker,3618,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3618,,,DrawDown,3618,0.9508356707227817,12.665865767793717,BuySell,3618,,
3619,VN30F1M,3619,2021-06-17 02:00:00,1461.6,1462.5,1452.1,1460.4,24113.0,,CompareOHLCV,3619,,737958.0833333334,Value,3619,5312182000.000004,Broker,3619,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3619,,,DrawDown,3619,0.9508356707227817,12.665865767793717,BuySell,3619,,
3620,VN30F1M,3620,2021-06-17 02:30:00,1460.1,1463.7,1457.0,1461.5,24563.0,,CompareOHLCV,3620,,737958.1041666666,Value,3620,5312182000.000004,Broker,3620,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3620,,,DrawDown,3620,0.9508356707227817,12.665865767793717,BuySell,3620,,
3621,VN30F1M,3621,2021-06-17 03:00:00,1461.5,1466.8,1459.1,1460.9,19431.0,,CompareOHLCV,3621,,737958.125,Value,3621,5312182000.000004,Broker,3621,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3621,,,DrawDown,3621,0.9508356707227817,12.665865767793717,BuySell,3621,,
3622,VN30F1M,3622,2021-06-17 03:30:00,1460.0,1463.7,1456.2,1458.8,21005.0,,CompareOHLCV,3622,,737958.1458333334,Value,3622,5312182000.000004,Broker,3622,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3622,,,DrawDown,3622,0.9508356707227817,12.665865767793717,BuySell,3622,,
3623,VN30F1M,3623,2021-06-17 04:00:00,1458.7,1461.0,1456.1,1459.7,13959.0,,CompareOHLCV,3623,,737958.1666666666,Value,3623,5312182000.000004,Broker,3623,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3623,,,DrawDown,3623,0.9508356707227817,12.665865767793717,BuySell,3623,,
3624,VN30F1M,3624,2021-06-17 04:30:00,1459.5,1459.7,1459.5,1459.7,9.0,,CompareOHLCV,3624,,737958.1875,Value,3624,5312182000.000004,Broker,3624,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3624,,,DrawDown,3624,0.9508356707227817,12.665865767793717,BuySell,3624,,
3625,VN30F1M,3625,2021-06-17 06:00:00,1459.4,1469.3,1459.4,1465.1,27708.0,,CompareOHLCV,3625,,737958.25,Value,3625,5312182000.000004,Broker,3625,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3625,,,DrawDown,3625,0.9508356707227817,12.665865767793717,BuySell,3625,,
3626,VN30F1M,3626,2021-06-17 06:30:00,1465.3,1467.9,1462.8,1464.8,18844.0,,CompareOHLCV,3626,,737958.2708333334,Value,3626,5312182000.000004,Broker,3626,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3626,,,DrawDown,3626,0.9508356707227817,12.665865767793717,BuySell,3626,,
3627,VN30F1M,3627,2021-06-17 07:00:00,1465.0,1472.5,1464.1,1469.2,24348.0,,CompareOHLCV,3627,,737958.2916666666,Value,3627,5312182000.000004,Broker,3627,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3627,,,DrawDown,3627,0.9508356707227817,12.665865767793717,BuySell,3627,,
3628,VN30F1M,3628,2021-06-17 07:30:00,1469.2,1469.2,1463.9,1463.9,3170.0,,CompareOHLCV,3628,,737958.3125,Value,3628,5312182000.000004,Broker,3628,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3628,,,DrawDown,3628,0.9508356707227817,12.665865767793717,BuySell,3628,,
3629,VN30F1M,3629,2021-06-18 02:00:00,1469.8,1475.6,1469.0,1474.7,19342.0,,CompareOHLCV,3629,,737959.0833333334,Value,3629,5312182000.000004,Broker,3629,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3629,,,DrawDown,3629,0.9508356707227817,12.665865767793717,BuySell,3629,,
3630,VN30F1M,3630,2021-06-18 02:30:00,1474.4,1481.7,1473.5,1479.7,23650.0,,CompareOHLCV,3630,,737959.1041666666,Value,3630,5312182000.000004,Broker,3630,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3630,,,DrawDown,3630,0.9508356707227817,12.665865767793717,BuySell,3630,,
3631,VN30F1M,3631,2021-06-18 03:00:00,1479.8,1485.0,1478.8,1481.1,21655.0,,CompareOHLCV,3631,,737959.125,Value,3631,5312182000.000004,Broker,3631,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3631,,,DrawDown,3631,0.9508356707227817,12.665865767793717,BuySell,3631,,
3632,VN30F1M,3632,2021-06-18 03:30:00,1481.9,1485.5,1476.7,1479.0,27983.0,,CompareOHLCV,3632,,737959.1458333334,Value,3632,5312182000.000004,Broker,3632,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3632,,,DrawDown,3632,0.9508356707227817,12.665865767793717,BuySell,3632,,
3633,VN30F1M,3633,2021-06-18 04:00:00,1479.0,1487.0,1475.6,1487.0,25630.0,,CompareOHLCV,3633,,737959.1666666666,Value,3633,5312182000.000004,Broker,3633,5312182000.000004,5312182000.000004,Trades - Net Profit/Loss,3633,,,DrawDown,3633,0.9508356707227817,12.665865767793717,BuySell,3633,,
