Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,Alpha,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
1952,VN30F1M,1952,2021-07-27 03:00:00,1419.4,1424.6,1415.9,1424.2,64437.0,,Alpha,1952,,737998.125,Value,1952,3987778500.000005,Broker,1952,3987778430.000005,3987778500.000005,Trades - Net Profit/Loss,1952,,,DrawDown,1952,1.5694594633952994,16.71492932526923,BuySell,1952,,
1953,VN30F1M,1953,2021-07-27 04:00:00,1423.9,1426.0,1421.5,1422.7,26045.0,,Alpha,1953,,737998.1666666666,Value,1953,3985083500.0000052,Broker,1953,3985083500.0000052,3985083500.0000052,Trades - Net Profit/Loss,1953,92501500.00000064,,DrawDown,1953,1.6359802861406205,16.71492932526923,BuySell,1953,,1423.9
1954,VN30F1M,1954,2021-07-27 06:00:00,1422.6,1425.4,1413.1,1418.5,86517.0,,Alpha,1954,,737998.25,Value,1954,3970436000.0000057,Broker,1954,3970435965.0000057,3970436000.0000057,Trades - Net Profit/Loss,1954,,,DrawDown,1954,1.9975252772954373,16.71492932526923,BuySell,1954,1422.6,
1955,VN30F1M,1955,2021-07-27 07:00:00,1418.7,1418.7,1405.3,1405.3,58458.0,,Alpha,1955,,737998.2916666666,Value,1955,3970838500.0000057,Broker,1955,3970838500.0000057,3970838500.0000057,Trades - Net Profit/Loss,1955,,-14244999.999999523,DrawDown,1955,1.9875903492230824,16.71492932526923,BuySell,1955,,1418.7
1956,VN30F1M,1956,2021-07-28 02:00:00,1405.3,1414.3,1402.4,1412.4,61105.0,,Alpha,1956,,737999.0833333334,Value,1956,3920543500.000005,Broker,1956,3920543430.000005,3920543500.000005,Trades - Net Profit/Loss,1956,,,DrawDown,1956,3.229024404873019,16.71492932526923,BuySell,1956,,1405.3
1957,VN30F1M,1957,2021-07-28 03:00:00,1412.6,1417.5,1407.0,1409.7,70390.0,,Alpha,1957,,737999.125,Value,1957,3939443500.0000052,Broker,1957,3939443430.0000052,3939443500.0000052,Trades - Net Profit/Loss,1957,,,DrawDown,1957,2.762514738866777,16.71492932526923,BuySell,1957,,
1958,VN30F1M,1958,2021-07-28 04:00:00,1409.7,1413.1,1405.2,1411.7,35047.0,,Alpha,1958,,737999.1666666666,Value,1958,3938848500.0000052,Broker,1958,3938848500.0000052,3938848500.0000052,Trades - Net Profit/Loss,1958,,-31990000.000000637,DrawDown,1958,2.7772011542780843,16.71492932526923,BuySell,1958,1409.7,
1959,VN30F1M,1959,2021-07-28 06:00:00,1411.7,1417.7,1403.0,1404.6,89013.0,,Alpha,1959,,737999.25,Value,1959,3938848500.0000052,Broker,1959,3938848500.0000052,3938848500.0000052,Trades - Net Profit/Loss,1959,,,DrawDown,1959,2.7772011542780843,16.71492932526923,BuySell,1959,,
1960,VN30F1M,1960,2021-07-28 07:00:00,1404.3,1410.5,1400.1,1407.8,57428.0,,Alpha,1960,,737999.2916666666,Value,1960,3938848500.0000052,Broker,1960,3938848500.0000052,3938848500.0000052,Trades - Net Profit/Loss,1960,,,DrawDown,1960,2.7772011542780843,16.71492932526923,BuySell,1960,,
1961,VN30F1M,1961,2021-07-29 02:00:00,1416.1,1423.7,1415.3,1420.1,55427.0,,Alpha,1961,,738000.0833333334,Value,1961,3966253500.0000052,Broker,1961,3966253430.0000052,3966253500.0000052,Trades - Net Profit/Loss,1961,,,DrawDown,1961,2.10076213856905,16.71492932526923,BuySell,1961,1416.1,
1962,VN30F1M,1962,2021-07-29 03:00:00,1420.0,1425.0,1419.1,1422.8,49495.0,,Alpha,1962,,738000.125,Value,1962,3985153500.0000057,Broker,1962,3985153430.0000057,3985153500.0000057,Trades - Net Profit/Loss,1962,,,DrawDown,1962,1.6342524725628078,16.71492932526923,BuySell,1962,,
1963,VN30F1M,1963,2021-07-29 04:00:00,1423.0,1425.8,1421.5,1423.1,27343.0,,Alpha,1963,,738000.1666666666,Value,1963,3985958500.000006,Broker,1963,3985958500.000006,3985958500.000006,Trades - Net Profit/Loss,1963,47110000.00000063,,DrawDown,1963,1.6143826164180861,16.71492932526923,BuySell,1963,,1423.0
1964,VN30F1M,1964,2021-07-29 06:00:00,1424.0,1424.8,1414.0,1415.5,77169.0,,Alpha,1964,,738000.25,Value,1964,3955911000.000006,Broker,1964,3955910965.000006,3955911000.000006,Trades - Net Profit/Loss,1964,,,DrawDown,1964,2.3560465946891025,16.71492932526923,BuySell,1964,1424.0,
1965,VN30F1M,1965,2021-07-29 07:00:00,1415.8,1431.1,1415.5,1431.1,53470.0,,Alpha,1965,,738000.2916666666,Value,1965,3956663500.000006,Broker,1965,3956663500.000006,3956663500.000006,Trades - Net Profit/Loss,1965,,-29295000.00000016,DrawDown,1965,2.3374725987277434,16.71492932526923,BuySell,1965,,1415.8
1966,VN30F1M,1966,2021-07-30 02:00:00,1430.5,1433.3,1429.2,1430.3,38677.0,,Alpha,1966,,738001.0833333334,Value,1966,3955666000.000006,Broker,1966,3955665965.000006,3955666000.000006,Trades - Net Profit/Loss,1966,,,DrawDown,1966,2.3620939422114056,16.71492932526923,BuySell,1966,1430.5,
1967,VN30F1M,1967,2021-07-30 03:00:00,1430.5,1435.6,1427.3,1435.0,55015.0,,Alpha,1967,,738001.125,Value,1967,3940021000.000006,Broker,1967,3940020965.000006,3940021000.000006,Trades - Net Profit/Loss,1967,,-595000.0,DrawDown,1967,2.7482602768498965,16.71492932526923,BuySell,1967,,1430.5
1968,VN30F1M,1968,2021-07-30 04:00:00,1434.9,1438.5,1434.9,1436.5,29785.0,,Alpha,1968,,738001.1666666666,Value,1968,3940073500.0000057,Broker,1968,3940073500.0000057,3940073500.0000057,Trades - Net Profit/Loss,1968,,-15995000.000000319,DrawDown,1968,2.7469644166665574,16.71492932526923,BuySell,1968,1434.9,
1969,VN30F1M,1969,2021-07-30 06:00:00,1436.2,1445.7,1435.2,1444.4,68712.0,,Alpha,1969,,738001.25,Value,1969,3968476000.0000057,Broker,1969,3968475965.0000057,3968476000.0000057,Trades - Net Profit/Loss,1969,,,DrawDown,1969,2.045904057473861,16.71492932526923,BuySell,1969,1436.2,
1970,VN30F1M,1970,2021-07-30 07:00:00,1444.7,1446.0,1440.2,1445.0,41240.0,,Alpha,1970,,738001.2916666666,Value,1970,3969228500.0000057,Broker,1970,3969228500.0000057,3969228500.0000057,Trades - Net Profit/Loss,1970,29155000.0,,DrawDown,1970,2.027330061512502,16.71492932526923,BuySell,1970,,1444.7
1971,VN30F1M,1971,2021-08-02 02:00:00,1446.6,1448.5,1442.6,1445.5,45272.0,,Alpha,1971,,738004.0833333334,Value,1971,3965081000.000006,Broker,1971,3965080965.000006,3965081000.000006,Trades - Net Profit/Loss,1971,,,DrawDown,1971,2.129703015997191,16.71492932526923,BuySell,1971,1446.6,
1972,VN30F1M,1972,2021-08-02 03:00:00,1445.6,1453.7,1443.2,1452.1,48876.0,,Alpha,1972,,738004.125,Value,1972,3965133500.0000057,Broker,1972,3965133500.0000057,3965133500.0000057,Trades - Net Profit/Loss,1972,,-4095000.0,DrawDown,1972,2.1284071558138518,16.71492932526923,BuySell,1972,,1445.6
1973,VN30F1M,1973,2021-08-02 04:00:00,1452.1,1453.1,1448.7,1451.9,20909.0,,Alpha,1973,,738004.1666666666,Value,1973,3964136000.000006,Broker,1973,3964135965.000006,3964136000.000006,Trades - Net Profit/Loss,1973,,,DrawDown,1973,2.1530284992975024,16.71492932526923,BuySell,1973,1452.1,
1974,VN30F1M,1974,2021-08-02 06:00:00,1451.9,1458.0,1450.0,1456.5,52744.0,,Alpha,1974,,738004.25,Value,1974,3963838500.000006,Broker,1974,3963838500.000006,3963838500.000006,Trades - Net Profit/Loss,1974,,-1294999.9999993634,DrawDown,1974,2.160371707003156,16.71492932526923,BuySell,1974,,1451.9
1975,VN30F1M,1975,2021-08-02 07:00:00,1455.9,1457.1,1444.0,1447.9,46743.0,,Alpha,1975,,738004.2916666666,Value,1975,3935541000.000006,Broker,1975,3935540965.000006,3935541000.000006,Trades - Net Profit/Loss,1975,,,DrawDown,1975,2.858840345829151,16.71492932526923,BuySell,1975,1455.9,
1976,VN30F1M,1976,2021-08-03 02:00:00,1449.6,1456.8,1447.2,1456.4,51745.0,,Alpha,1976,,738005.0833333334,Value,1976,3916987500.0000052,Broker,1976,3916987465.0000052,3916987500.0000052,Trades - Net Profit/Loss,1976,,-22753500.000000637,DrawDown,1976,3.316797334625291,16.71492932526923,BuySell,1976,,1449.6
1977,VN30F1M,1977,2021-08-03 03:00:00,1456.4,1463.5,1454.5,1455.1,74663.0,,Alpha,1977,,738005.125,Value,1977,3921537500.0000057,Broker,1977,3921537465.0000057,3921537500.0000057,Trades - Net Profit/Loss,1977,,,DrawDown,1977,3.2044894520682234,16.71492932526923,BuySell,1977,,
1978,VN30F1M,1978,2021-08-03 04:00:00,1455.1,1459.5,1453.1,1458.0,31838.0,,Alpha,1978,,738005.1666666666,Value,1978,3911387500.0000052,Broker,1978,3911387465.0000052,3911387500.0000052,Trades - Net Profit/Loss,1978,,,DrawDown,1978,3.455022420849359,16.71492932526923,BuySell,1978,,
1979,VN30F1M,1979,2021-08-03 06:00:00,1458.0,1460.9,1451.2,1453.4,79997.0,,Alpha,1979,,738005.25,Value,1979,3927487500.000005,Broker,1979,3927487465.000005,3927487500.000005,Trades - Net Profit/Loss,1979,,,DrawDown,1979,3.0576252979551746,16.71492932526923,BuySell,1979,,
1980,VN30F1M,1980,2021-08-03 07:00:00,1453.7,1475.0,1450.7,1475.0,67967.0,,Alpha,1980,,738005.2916666666,Value,1980,3777040000.0000052,Broker,1980,3777039930.0000052,3777040000.0000052,Trades - Net Profit/Loss,1980,,,DrawDown,1980,6.771128630043647,16.71492932526923,BuySell,1980,,1453.7
1981,VN30F1M,1981,2021-08-04 02:00:00,1472.9,1475.9,1472.7,1474.2,40333.0,,Alpha,1981,,738006.0833333334,Value,1981,3790928000.000005,Broker,1981,3790928000.000005,3790928000.000005,Trades - Net Profit/Loss,1981,,-150157000.0,DrawDown,1981,6.42833041620797,16.71492932526923,BuySell,1981,1472.9,
1982,VN30F1M,1982,2021-08-04 03:00:00,1474.1,1480.9,1470.6,1477.2,50655.0,,Alpha,1982,,738006.125,Value,1982,3801480500.0000052,Broker,1982,3801480465.0000052,3801480500.0000052,Trades - Net Profit/Loss,1982,,,DrawDown,1982,6.167862519354479,16.71492932526923,BuySell,1982,1474.1,
1983,VN30F1M,1983,2021-08-04 04:00:00,1477.1,1477.4,1472.2,1475.1,28805.0,,Alpha,1983,,738006.1666666666,Value,1983,3800833000.000005,Broker,1983,3800833000.000005,3800833000.000005,Trades - Net Profit/Loss,1983,9905000.0,,DrawDown,1983,6.183844794949149,16.71492932526923,BuySell,1983,,1477.1
1984,VN30F1M,1984,2021-08-04 06:00:00,1475.1,1478.5,1468.2,1474.9,68412.0,,Alpha,1984,,738006.25,Value,1984,3799835500.0000052,Broker,1984,3799835465.0000052,3799835500.0000052,Trades - Net Profit/Loss,1984,,,DrawDown,1984,6.208466138432799,16.71492932526923,BuySell,1984,1475.1,
1985,VN30F1M,1985,2021-08-04 07:00:00,1474.9,1474.9,1462.0,1470.9,62961.0,,Alpha,1985,,738006.2916666666,Value,1985,3799538000.0000052,Broker,1985,3799538000.0000052,3799538000.0000052,Trades - Net Profit/Loss,1985,,-1294999.9999993634,DrawDown,1985,6.215809346138453,16.71492932526923,BuySell,1985,,1474.9
1986,VN30F1M,1986,2021-08-05 02:00:00,1468.5,1473.8,1466.1,1471.9,46411.0,,Alpha,1986,,738007.0833333334,Value,1986,3811140500.0000057,Broker,1986,3811140465.0000057,3811140500.0000057,Trades - Net Profit/Loss,1986,,,DrawDown,1986,5.929424245617949,16.71492932526923,BuySell,1986,1468.5,
1987,VN30F1M,1987,2021-08-05 03:00:00,1471.9,1477.4,1470.5,1474.3,47041.0,,Alpha,1987,,738007.125,Value,1987,3810843000.0000057,Broker,1987,3810843000.0000057,3810843000.0000057,Trades - Net Profit/Loss,1987,11305000.000000319,,DrawDown,1987,5.936767453323602,16.71492932526923,BuySell,1987,,1471.9
1988,VN30F1M,1988,2021-08-05 04:00:00,1474.0,1477.4,1471.0,1473.3,29847.0,,Alpha,1988,,738007.1666666666,Value,1988,3808095500.0000057,Broker,1988,3808095465.0000057,3808095500.0000057,Trades - Net Profit/Loss,1988,,,DrawDown,1988,6.004584136252286,16.71492932526923,BuySell,1988,1474.0,
1989,VN30F1M,1989,2021-08-05 06:00:00,1474.0,1480.9,1472.5,1475.7,70183.0,,Alpha,1989,,738007.25,Value,1989,3816495500.000006,Broker,1989,3816495465.000006,3816495500.000006,Trades - Net Profit/Loss,1989,,,DrawDown,1989,5.7972465069161725,16.71492932526923,BuySell,1989,,
1990,VN30F1M,1990,2021-08-05 07:00:00,1475.6,1490.9,1475.1,1487.1,53923.0,,Alpha,1990,,738007.2916666666,Value,1990,3896348000.0000057,Broker,1990,3896347930.0000057,3896348000.0000057,Trades - Net Profit/Loss,1990,,,DrawDown,1990,3.8262431680398605,16.71492932526923,BuySell,1990,1475.6,
1991,VN30F1M,1991,2021-08-06 02:00:00,1487.3,1489.3,1486.8,1487.0,24244.0,,Alpha,1991,,738008.0833333334,Value,1991,3896936000.000006,Broker,1991,3896936000.000006,3896936000.000006,Trades - Net Profit/Loss,1991,86093000.0,,DrawDown,1991,3.8117295339863215,16.71492932526923,BuySell,1991,,1487.3
1992,VN30F1M,1992,2021-08-06 03:00:00,1487.2,1487.9,1483.1,1484.5,50925.0,,Alpha,1992,,738008.125,Value,1992,3887188500.000006,Broker,1992,3887188465.000006,3887188500.000006,Trades - Net Profit/Loss,1992,,,DrawDown,1992,4.052327574695091,16.71492932526923,BuySell,1992,1487.2,
1993,VN30F1M,1993,2021-08-06 04:00:00,1484.4,1486.0,1482.0,1486.0,24298.0,,Alpha,1993,,738008.1666666666,Value,1993,3886541000.0000067,Broker,1993,3886541000.0000067,3886541000.0000067,Trades - Net Profit/Loss,1993,,-10394999.999999842,DrawDown,1993,4.068309850289737,16.71492932526923,BuySell,1993,,1484.4
1994,VN30F1M,1994,2021-08-06 06:00:00,1486.1,1490.8,1480.1,1482.4,61207.0,,Alpha,1994,,738008.25,Value,1994,3873293500.000007,Broker,1994,3873293465.000007,3873293500.000007,Trades - Net Profit/Loss,1994,,,DrawDown,1994,4.395298569888537,16.71492932526923,BuySell,1994,1486.1,
1995,VN30F1M,1995,2021-08-06 07:00:00,1482.2,1484.7,1471.5,1472.9,54567.0,,Alpha,1995,,738008.2916666666,Value,1995,3904548500.000007,Broker,1995,3904548465.000007,3904548500.000007,Trades - Net Profit/Loss,1995,,-14244999.999999523,DrawDown,1995,3.623829807400455,16.71492932526923,BuySell,1995,,1482.2
1996,VN30F1M,1996,2021-08-09 02:00:00,1470.0,1474.2,1468.5,1472.2,35059.0,,Alpha,1996,,738011.0833333334,Value,1996,3914075500.0000076,Broker,1996,3914075500.0000076,3914075500.0000076,Trades - Net Profit/Loss,1996,41779500.00000016,,DrawDown,1996,3.3886743794617473,16.71492932526923,BuySell,1996,1470.0,
1997,VN30F1M,1997,2021-08-09 03:00:00,1472.1,1478.0,1471.8,1476.1,34564.0,,Alpha,1997,,738011.125,Value,1997,3914075500.0000076,Broker,1997,3914075500.0000076,3914075500.0000076,Trades - Net Profit/Loss,1997,,,DrawDown,1997,3.3886743794617473,16.71492932526923,BuySell,1997,,
1998,VN30F1M,1998,2021-08-09 04:00:00,1476.3,1477.6,1474.7,1474.9,14137.0,,Alpha,1998,,738011.1666666666,Value,1998,3908878000.000008,Broker,1998,3908877965.000008,3908878000.000008,Trades - Net Profit/Loss,1998,,,DrawDown,1998,3.516964537613449,16.71492932526923,BuySell,1998,1476.3,
1999,VN30F1M,1999,2021-08-09 06:00:00,1475.8,1489.4,1475.8,1488.8,61872.0,,Alpha,1999,,738011.25,Value,1999,3911730500.0000076,Broker,1999,3911730500.0000076,3911730500.0000076,Trades - Net Profit/Loss,1999,,-2345000.0,DrawDown,1999,3.446556134318076,16.71492932526923,BuySell,1999,,1475.8
2000,VN30F1M,2000,2021-08-09 07:00:00,1488.9,1503.2,1485.0,1500.5,50318.0,,Alpha,2000,,738011.2916666666,Value,2000,3992335500.000007,Broker,2000,3992335430.000007,3992335500.000007,Trades - Net Profit/Loss,2000,,,DrawDown,2000,1.4569787994804049,16.71492932526923,BuySell,2000,1488.9,
2001,VN30F1M,2001,2021-08-10 02:00:00,1503.0,1505.3,1499.6,1502.4,40476.0,,Alpha,2001,,738012.0833333334,Value,2001,4009023500.000007,Broker,2001,4009023500.000007,4009023500.000007,Trades - Net Profit/Loss,2001,97292999.99999936,,DrawDown,2001,1.0450680425326815,16.71492932526923,BuySell,2001,,1503.0
2002,VN30F1M,2002,2021-08-10 03:00:00,1502.5,1502.9,1494.0,1496.1,56710.0,,Alpha,2002,,738012.125,Value,2002,3986326000.0000067,Broker,2002,3986325965.0000067,3986326000.0000067,Trades - Net Profit/Loss,2002,,,DrawDown,2002,1.60531159513462,16.71492932526923,BuySell,2002,1502.5,
2003,VN30F1M,2003,2021-08-10 04:00:00,1496.0,1497.9,1492.3,1495.8,28410.0,,Alpha,2003,,738012.1666666666,Value,2003,3985678500.000007,Broker,2003,3985678500.000007,3985678500.000007,Trades - Net Profit/Loss,2003,,-23345000.0,DrawDown,2003,1.6212938707292661,16.71492932526923,BuySell,2003,,1496.0
2004,VN30F1M,2004,2021-08-10 06:00:00,1496.0,1497.9,1485.8,1492.3,78647.0,,Alpha,2004,,738012.25,Value,2004,3972431000.000007,Broker,2004,3972430965.000007,3972431000.000007,Trades - Net Profit/Loss,2004,,,DrawDown,2004,1.9482825903280776,16.71492932526923,BuySell,2004,1496.0,
2005,VN30F1M,2005,2021-08-10 07:00:00,1492.5,1506.8,1491.3,1494.1,68246.0,,Alpha,2005,,738012.2916666666,Value,2005,3966936000.0000076,Broker,2005,3966935965.0000076,3966936000.0000076,Trades - Net Profit/Loss,2005,,-12845000.0,DrawDown,2005,2.083915956185433,16.71492932526923,BuySell,2005,,1492.5
2006,VN30F1M,2006,2021-08-11 02:00:00,1495.9,1501.4,1495.4,1499.3,38264.0,,Alpha,2006,,738013.0833333334,Value,2006,3960230000.000007,Broker,2006,3960230000.000007,3960230000.000007,Trades - Net Profit/Loss,2006,,-12603500.000000319,DrawDown,2006,2.2494404969387665,16.71492932526923,BuySell,2006,1495.9,
2007,VN30F1M,2007,2021-08-11 03:00:00,1499.2,1504.0,1496.5,1503.1,51453.0,,Alpha,2007,,738013.125,Value,2007,3973582500.0000067,Broker,2007,3973582465.0000067,3973582500.0000067,Trades - Net Profit/Loss,2007,,,DrawDown,2007,1.9198600569732653,16.71492932526923,BuySell,2007,1499.2,
2008,VN30F1M,2008,2021-08-11 04:00:00,1503.2,1505.1,1501.3,1502.9,22626.0,,Alpha,2008,,738013.1666666666,Value,2008,3973635000.000007,Broker,2008,3973635000.000007,3973635000.000007,Trades - Net Profit/Loss,2008,13405000.0,,DrawDown,2008,1.918564196789903,16.71492932526923,BuySell,2008,,1503.2
2009,VN30F1M,2009,2021-08-11 06:00:00,1503.7,1505.0,1494.0,1494.4,73120.0,,Alpha,2009,,738013.25,Value,2009,3940787500.000007,Broker,2009,3940787465.000007,3940787500.000007,Trades - Net Profit/Loss,2009,,,DrawDown,2009,2.7293407181729537,16.71492932526923,BuySell,2009,1503.7,
2010,VN30F1M,2010,2021-08-11 07:00:00,1494.1,1499.0,1486.0,1486.0,58250.0,,Alpha,2010,,738013.2916666666,Value,2010,3967492500.000006,Broker,2010,3967492465.000006,3967492500.000006,Trades - Net Profit/Loss,2010,,-34195000.00000048,DrawDown,2010,2.0701798382419514,16.71492932526923,BuySell,2010,,1494.1
2011,VN30F1M,2011,2021-08-12 02:00:00,1486.9,1491.0,1486.2,1489.8,38531.0,,Alpha,2011,,738014.0833333334,Value,2011,3963936500.0000057,Broker,2011,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2011,24496499.999999363,,DrawDown,2011,2.1579527679942463,16.71492932526923,BuySell,2011,1486.9,
2012,VN30F1M,2012,2021-08-12 03:00:00,1489.7,1489.9,1481.5,1484.2,54249.0,,Alpha,2012,,738014.125,Value,2012,3963936500.0000057,Broker,2012,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2012,,,DrawDown,2012,2.1579527679942463,16.71492932526923,BuySell,2012,,
2013,VN30F1M,2013,2021-08-12 04:00:00,1484.3,1490.6,1483.4,1490.1,29790.0,,Alpha,2013,,738014.1666666666,Value,2013,3963936500.0000057,Broker,2013,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2013,,,DrawDown,2013,2.1579527679942463,16.71492932526923,BuySell,2013,,
2014,VN30F1M,2014,2021-08-12 06:00:00,1490.3,1492.9,1476.5,1481.7,90762.0,,Alpha,2014,,738014.25,Value,2014,3963936500.0000057,Broker,2014,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2014,,,DrawDown,2014,2.1579527679942463,16.71492932526923,BuySell,2014,,
2015,VN30F1M,2015,2021-08-12 07:00:00,1482.0,1487.0,1472.4,1477.1,59241.0,,Alpha,2015,,738014.2916666666,Value,2015,3963936500.0000057,Broker,2015,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2015,,,DrawDown,2015,2.1579527679942463,16.71492932526923,BuySell,2015,,
2016,VN30F1M,2016,2021-08-13 02:00:00,1479.3,1480.9,1476.6,1478.7,31010.0,,Alpha,2016,,738015.0833333334,Value,2016,3963936500.0000057,Broker,2016,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2016,,,DrawDown,2016,2.1579527679942463,16.71492932526923,BuySell,2016,,
2017,VN30F1M,2017,2021-08-13 03:00:00,1478.7,1483.0,1474.8,1475.5,55708.0,,Alpha,2017,,738015.125,Value,2017,3963936500.0000057,Broker,2017,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2017,,,DrawDown,2017,2.1579527679942463,16.71492932526923,BuySell,2017,,
2018,VN30F1M,2018,2021-08-13 04:00:00,1475.2,1478.3,1473.1,1477.0,29722.0,,Alpha,2018,,738015.1666666666,Value,2018,3963936500.0000057,Broker,2018,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2018,,,DrawDown,2018,2.1579527679942463,16.71492932526923,BuySell,2018,,
2019,VN30F1M,2019,2021-08-13 06:00:00,1477.0,1477.6,1464.0,1472.0,89898.0,,Alpha,2019,,738015.25,Value,2019,3963936500.0000057,Broker,2019,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2019,,,DrawDown,2019,2.1579527679942463,16.71492932526923,BuySell,2019,,
2020,VN30F1M,2020,2021-08-13 07:00:00,1472.0,1485.0,1466.0,1485.0,62825.0,,Alpha,2020,,738015.2916666666,Value,2020,3963936500.0000057,Broker,2020,3963936500.0000057,3963936500.0000057,Trades - Net Profit/Loss,2020,,,DrawDown,2020,2.1579527679942463,16.71492932526923,BuySell,2020,,
2021,VN30F1M,2021,2021-08-16 02:00:00,1485.5,1488.8,1485.5,1487.2,24605.0,,Alpha,2021,,738018.0833333334,Value,2021,3975241500.000006,Broker,2021,3975241430.000006,3975241500.000006,Trades - Net Profit/Loss,2021,,,DrawDown,2021,1.8789108751793968,16.71492932526923,BuySell,2021,1485.5,
2022,VN30F1M,2022,2021-08-16 03:00:00,1486.9,1494.7,1486.8,1492.4,33360.0,,Alpha,2022,,738018.125,Value,2022,4011641500.0000067,Broker,2022,4011641430.0000067,4011641500.0000067,Trades - Net Profit/Loss,2022,,,DrawDown,2022,0.9804478147229413,16.71492932526923,BuySell,2022,,
2023,VN30F1M,2023,2021-08-16 04:00:00,1492.4,1493.5,1490.0,1491.0,17200.0,,Alpha,2023,,738018.1666666666,Value,2023,4011046500.0000067,Broker,2023,4011046500.0000067,4011046500.0000067,Trades - Net Profit/Loss,2023,47110000.00000063,,DrawDown,2023,0.9951342301342485,16.71492932526923,BuySell,2023,,1492.4
2024,VN30F1M,2024,2021-08-16 06:00:00,1491.0,1500.0,1490.0,1499.2,61161.0,,Alpha,2024,,738018.25,Value,2024,4039449000.0000067,Broker,2024,4039448965.0000067,4039449000.0000067,Trades - Net Profit/Loss,2024,,,DrawDown,2024,0.29407387094155224,16.71492932526923,BuySell,2024,1491.0,
2025,VN30F1M,2025,2021-08-16 07:00:00,1499.3,1503.9,1498.2,1503.0,33660.0,,Alpha,2025,,738018.2916666666,Value,2025,4039501500.000006,Broker,2025,4039501500.000006,4039501500.000006,Trades - Net Profit/Loss,2025,28454999.99999984,,DrawDown,2025,0.29277801075821336,16.71492932526923,BuySell,2025,,1499.3
2026,VN30F1M,2026,2021-08-17 02:00:00,1507.8,1508.3,1503.3,1504.3,32131.0,,Alpha,2026,,738019.0833333334,Value,2026,4026954000.000006,Broker,2026,4026953965.000006,4026954000.000006,Trades - Net Profit/Loss,2026,,,DrawDown,2026,0.6024885945790164,16.71492932526923,BuySell,2026,1507.8,
2027,VN30F1M,2027,2021-08-17 03:00:00,1504.1,1507.2,1500.8,1502.2,45626.0,,Alpha,2027,,738019.125,Value,2027,4025956500.000006,Broker,2027,4025956500.000006,4025956500.000006,Trades - Net Profit/Loss,2027,,-13545000.000000158,DrawDown,2027,0.6271099380626786,16.71492932526923,BuySell,2027,,1504.1
2028,VN30F1M,2028,2021-08-17 04:00:00,1502.5,1502.7,1496.1,1499.0,28045.0,,Alpha,2028,,738019.1666666666,Value,2028,4013409000.000006,Broker,2028,4013408965.000006,4013409000.000006,Trades - Net Profit/Loss,2028,,,DrawDown,2028,0.9368205218834815,16.71492932526923,BuySell,2028,1502.5,
2029,VN30F1M,2029,2021-08-17 06:00:00,1498.0,1500.8,1492.1,1493.4,58312.0,,Alpha,2029,,738019.25,Value,2029,4009611500.000006,Broker,2029,4009611500.000006,4009611500.000006,Trades - Net Profit/Loss,2029,,-16345000.0,DrawDown,2029,1.0305544084791778,16.71492932526923,BuySell,2029,,1498.0
2030,VN30F1M,2030,2021-08-17 07:00:00,1493.4,1497.7,1488.0,1493.0,46325.0,,Alpha,2030,,738019.2916666666,Value,2030,4007914000.0000057,Broker,2030,4007913965.0000057,4007914000.0000057,Trades - Net Profit/Loss,2030,,,DrawDown,2030,1.0724538877408603,16.71492932526923,BuySell,2030,1493.4,
2031,VN30F1M,2031,2021-08-18 02:00:00,1495.0,1495.8,1492.5,1495.8,34157.0,,Alpha,2031,,738020.0833333334,Value,2031,4014508000.0000057,Broker,2031,4014508000.0000057,4014508000.0000057,Trades - Net Profit/Loss,2031,4896499.9999996815,,DrawDown,2031,0.9096938487120199,16.71492932526923,BuySell,2031,,1495.0
2032,VN30F1M,2032,2021-08-18 03:00:00,1495.8,1500.9,1494.4,1500.0,49850.0,,Alpha,2032,,738020.125,Value,2032,4028910500.0000057,Broker,2032,4028910465.0000057,4028910500.0000057,Trades - Net Profit/Loss,2032,,,DrawDown,2032,0.5541962050794943,16.71492932526923,BuySell,2032,1495.8,
2033,VN30F1M,2033,2021-08-18 04:00:00,1500.0,1502.7,1498.2,1498.5,19497.0,,Alpha,2033,,738020.1666666666,Value,2033,4023660500.0000057,Broker,2033,4023660465.0000057,4023660500.0000057,Trades - Net Profit/Loss,2033,,,DrawDown,2033,0.6837822234145583,16.71492932526923,BuySell,2033,,
2034,VN30F1M,2034,2021-08-18 06:00:00,1498.6,1504.2,1493.4,1504.0,67955.0,,Alpha,2034,,738020.25,Value,2034,4042910500.0000057,Broker,2034,4042910465.0000057,4042910500.0000057,Trades - Net Profit/Loss,2034,,,DrawDown,2034,0.2086334895193236,16.71492932526923,BuySell,2034,,
