Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,volImbalance,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
94,VN30F1M,94,2020-02-04 06:00:00,842.4,850.9,837.0,841.0,55141.0,,volImbalance,94,,737459.25,Value,94,1282232999.9999995,Broker,94,1282232964.9999995,1282232999.9999995,Trades - Net Profit/Loss,94,,,DrawDown,94,5.6724892162859755,6.5141835219479285,BuySell,94,,
95,VN30F1M,95,2020-02-04 07:00:00,840.7,845.3,838.0,842.2,27295.0,,volImbalance,95,,737459.2916666666,Value,95,1272485499.9999993,Broker,95,1272485429.9999993,1272485499.9999993,Trades - Net Profit/Loss,95,,,DrawDown,95,6.389564358919393,6.5141835219479285,BuySell,95,,840.7
96,VN30F1M,96,2020-02-05 02:00:00,848.7,849.5,842.5,843.0,33962.0,,volImbalance,96,,737460.0833333334,Value,96,1266668499.9999995,Broker,96,1266668429.9999995,1266668499.9999995,Trades - Net Profit/Loss,96,,,DrawDown,96,6.817492146013348,6.817492146013348,BuySell,96,,
97,VN30F1M,97,2020-02-05 03:00:00,842.5,848.2,842.3,845.0,31459.0,,volImbalance,97,,737460.125,Value,97,1252668499.9999995,Broker,97,1252668429.9999995,1252668499.9999995,Trades - Net Profit/Loss,97,,,DrawDown,97,7.847402584265987,7.847402584265987,BuySell,97,,
98,VN30F1M,98,2020-02-05 04:00:00,844.7,845.7,842.9,844.1,12852.0,,volImbalance,98,,737460.1666666666,Value,98,1258968499.9999993,Broker,98,1258968429.9999993,1258968499.9999993,Trades - Net Profit/Loss,98,,,DrawDown,98,7.383942887052316,7.847402584265987,BuySell,98,,
99,VN30F1M,99,2020-02-05 06:00:00,843.2,843.2,835.9,837.8,37757.0,,volImbalance,99,,737460.25,Value,99,1303068499.9999998,Broker,99,1303068429.9999998,1303068499.9999998,Trades - Net Profit/Loss,99,,,DrawDown,99,4.139725006556468,7.847402584265987,BuySell,99,,
100,VN30F1M,100,2020-02-05 07:00:00,837.9,844.3,837.2,841.8,22365.0,,volImbalance,100,,737460.2916666666,Value,100,1275068499.9999998,Broker,100,1275068429.9999998,1275068499.9999998,Trades - Net Profit/Loss,100,,,DrawDown,100,6.199545883061747,7.847402584265987,BuySell,100,,
101,VN30F1M,101,2020-02-06 02:00:00,846.2,850.7,844.2,848.8,37081.0,,volImbalance,101,,737461.0833333334,Value,101,1225851499.9999998,Broker,101,1225851429.9999998,1225851499.9999998,Trades - Net Profit/Loss,101,,,DrawDown,101,9.820196028738902,9.820196028738902,BuySell,101,,
102,VN30F1M,102,2020-02-06 03:00:00,848.7,851.7,847.4,849.0,27762.0,,volImbalance,102,,737461.125,Value,102,1226708999.9999988,Broker,102,1226708964.9999988,1226708999.9999988,Trades - Net Profit/Loss,102,109133499.99999984,,DrawDown,102,9.757114014395997,9.820196028738902,BuySell,102,848.7,
103,VN30F1M,103,2020-02-06 04:00:00,848.7,856.9,848.6,855.9,21801.0,,volImbalance,103,,737461.1666666666,Value,103,1250858999.9999988,Broker,103,1250858964.9999988,1250858999.9999988,Trades - Net Profit/Loss,103,,,DrawDown,103,7.980518508410195,9.820196028738902,BuySell,103,,
104,VN30F1M,104,2020-02-06 06:00:00,858.5,859.4,855.5,857.5,31469.0,,volImbalance,104,,737461.25,Value,104,1256458999.9999988,Broker,104,1256458964.9999988,1256458999.9999988,Trades - Net Profit/Loss,104,,,DrawDown,104,7.568554333109138,9.820196028738902,BuySell,104,,
105,VN30F1M,105,2020-02-06 07:00:00,857.3,861.2,856.5,860.5,21328.0,,volImbalance,105,,737461.2916666666,Value,105,1266958999.9999988,Broker,105,1266958964.9999988,1266958999.9999988,Trades - Net Profit/Loss,105,,,DrawDown,105,6.796121504419659,9.820196028738902,BuySell,105,,
106,VN30F1M,106,2020-02-07 02:00:00,856.4,858.8,854.5,856.8,27980.0,,volImbalance,106,,737462.0833333334,Value,106,1253900499.9999986,Broker,106,1253900464.9999986,1253900499.9999986,Trades - Net Profit/Loss,106,,,DrawDown,106,7.756770465699825,9.820196028738902,BuySell,106,,
107,VN30F1M,107,2020-02-07 03:00:00,856.8,857.7,853.0,857.2,26421.0,,volImbalance,107,,737462.125,Value,107,1255300499.9999988,Broker,107,1255300464.9999988,1255300499.9999988,Trades - Net Profit/Loss,107,,,DrawDown,107,7.653779421874544,9.820196028738902,BuySell,107,,
108,VN30F1M,108,2020-02-07 04:00:00,857.1,857.4,854.0,854.1,10596.0,,volImbalance,108,,737462.1666666666,Value,108,1244450499.9999988,Broker,108,1244450464.9999988,1244450499.9999988,Trades - Net Profit/Loss,108,,,DrawDown,108,8.45196001152034,9.820196028738902,BuySell,108,,
109,VN30F1M,109,2020-02-07 06:00:00,854.0,859.3,850.7,857.5,39938.0,,volImbalance,109,,737462.25,Value,109,1256350499.9999988,Broker,109,1256350464.9999988,1256350499.9999988,Trades - Net Profit/Loss,109,,,DrawDown,109,7.576536139005596,9.820196028738902,BuySell,109,,
110,VN30F1M,110,2020-02-07 07:00:00,857.3,859.0,855.3,857.0,19655.0,,volImbalance,110,,737462.2916666666,Value,110,1254600499.9999988,Broker,110,1254600464.9999988,1254600499.9999988,Trades - Net Profit/Loss,110,,,DrawDown,110,7.705274943787177,9.820196028738902,BuySell,110,,
111,VN30F1M,111,2020-02-10 02:00:00,850.1,851.4,845.6,847.8,31676.0,,volImbalance,111,,737465.0833333334,Value,111,1222074999.9999986,Broker,111,1222074964.9999986,1222074999.9999986,Trades - Net Profit/Loss,111,,,DrawDown,111,10.098014369457639,10.098014369457639,BuySell,111,,
112,VN30F1M,112,2020-02-10 03:00:00,847.8,850.4,845.9,848.0,22944.0,,volImbalance,112,,737465.125,Value,112,1222774999.9999988,Broker,112,1222774964.9999988,1222774999.9999988,Trades - Net Profit/Loss,112,,,DrawDown,112,10.04651884754499,10.098014369457639,BuySell,112,,
113,VN30F1M,113,2020-02-10 04:00:00,847.9,849.8,847.2,849.1,8755.0,,volImbalance,113,,737465.1666666666,Value,113,1226624999.9999988,Broker,113,1226624964.9999988,1226624999.9999988,Trades - Net Profit/Loss,113,,,DrawDown,113,9.763293477025513,10.098014369457639,BuySell,113,,
114,VN30F1M,114,2020-02-10 06:00:00,849.4,851.0,846.0,847.5,25075.0,,volImbalance,114,,737465.25,Value,114,1221024999.9999988,Broker,114,1221024964.9999988,1221024999.9999988,Trades - Net Profit/Loss,114,,,DrawDown,114,10.17525765232657,10.17525765232657,BuySell,114,,
115,VN30F1M,115,2020-02-10 07:00:00,847.5,849.5,845.6,846.1,17192.0,,volImbalance,115,,737465.2916666666,Value,115,1216124999.9999988,Broker,115,1216124964.9999988,1216124999.9999988,Trades - Net Profit/Loss,115,,,DrawDown,115,10.535726305714993,10.535726305714993,BuySell,115,,
116,VN30F1M,116,2020-02-11 02:00:00,849.0,851.5,847.8,850.8,20680.0,,volImbalance,116,,737466.0833333334,Value,116,1212673999.999999,Broker,116,1212673929.999999,1212673999.999999,Trades - Net Profit/Loss,116,,-87500.00000015926,DrawDown,116,10.789599228744251,10.789599228744251,BuySell,116,,849.0
117,VN30F1M,117,2020-02-11 03:00:00,850.9,854.9,850.5,854.2,20919.0,,volImbalance,117,,737466.125,Value,117,1188873999.9999983,Broker,117,1188873929.9999983,1188873999.9999983,Trades - Net Profit/Loss,117,,,DrawDown,117,12.54044697377379,12.54044697377379,BuySell,117,,
118,VN30F1M,118,2020-02-11 04:00:00,854.3,855.6,853.6,854.4,9927.0,,volImbalance,118,,737466.1666666666,Value,118,1187473999.9999988,Broker,118,1187473929.9999988,1187473999.9999988,Trades - Net Profit/Loss,118,,,DrawDown,118,12.64343801759902,12.64343801759902,BuySell,118,,
119,VN30F1M,119,2020-02-11 06:00:00,855.0,856.4,851.3,851.7,26561.0,,volImbalance,119,,737466.25,Value,119,1206373999.9999983,Broker,119,1206373929.9999983,1206373999.9999983,Trades - Net Profit/Loss,119,,,DrawDown,119,11.25305892595799,12.64343801759902,BuySell,119,,
120,VN30F1M,120,2020-02-11 07:00:00,851.9,852.4,847.8,850.3,24359.0,,volImbalance,120,,737466.2916666666,Value,120,1216173999.999999,Broker,120,1216173929.999999,1216173999.999999,Trades - Net Profit/Loss,120,,,DrawDown,120,10.53212161918109,12.64343801759902,BuySell,120,,
121,VN30F1M,121,2020-02-12 02:00:00,849.5,859.5,849.5,859.5,31956.0,,volImbalance,121,,737467.0833333334,Value,121,1151556999.9999988,Broker,121,1151556929.9999988,1151556999.9999988,Trades - Net Profit/Loss,121,,,DrawDown,121,15.285673246936167,15.285673246936167,BuySell,121,,
122,VN30F1M,122,2020-02-12 03:00:00,859.5,861.2,857.7,859.0,23811.0,,volImbalance,122,,737467.125,Value,122,1155056999.9999988,Broker,122,1155056929.9999988,1155056999.9999988,Trades - Net Profit/Loss,122,,,DrawDown,122,15.028195637373008,15.285673246936167,BuySell,122,,
123,VN30F1M,123,2020-02-12 04:00:00,859.0,859.9,857.2,859.5,10963.0,,volImbalance,123,,737467.1666666666,Value,123,1157366999.9999988,Broker,123,1157366929.9999988,1157366999.9999988,Trades - Net Profit/Loss,123,,-71407000.0,DrawDown,123,14.858260415061322,15.285673246936167,BuySell,123,859.0,
124,VN30F1M,124,2020-02-12 06:00:00,860.1,864.6,858.7,862.4,32836.0,,volImbalance,124,,737467.25,Value,124,1177666999.9999986,Broker,124,1177666929.9999986,1177666999.9999986,Trades - Net Profit/Loss,124,,,DrawDown,124,13.364890279595011,15.285673246936167,BuySell,124,,
125,VN30F1M,125,2020-02-12 07:00:00,862.4,862.4,856.6,856.6,28245.0,,volImbalance,125,,737467.2916666666,Value,125,1157069499.9999988,Broker,125,1157069464.9999988,1157069499.9999988,Trades - Net Profit/Loss,125,,,DrawDown,125,14.88014601187419,15.285673246936167,BuySell,125,,862.4
126,VN30F1M,126,2020-02-13 02:00:00,855.5,855.8,852.1,854.6,31931.0,,volImbalance,126,,737468.0833333334,Value,126,1146513499.999999,Broker,126,1146513429.999999,1146513499.999999,Trades - Net Profit/Loss,126,,,DrawDown,126,15.656698482316662,15.656698482316662,BuySell,126,855.5,
127,VN30F1M,127,2020-02-13 03:00:00,854.5,856.9,852.9,853.7,23919.0,,volImbalance,127,,737468.125,Value,127,1140213499.9999993,Broker,127,1140213429.9999993,1140213499.9999993,Trades - Net Profit/Loss,127,,,DrawDown,127,16.120158179530332,16.120158179530332,BuySell,127,,
128,VN30F1M,128,2020-02-13 04:00:00,853.8,854.4,850.7,852.1,15402.0,,volImbalance,128,,737468.1666666666,Value,128,1129013499.999999,Broker,128,1129013429.999999,1129013499.999999,Trades - Net Profit/Loss,128,,,DrawDown,128,16.94408653013246,16.94408653013246,BuySell,128,,
129,VN30F1M,129,2020-02-13 06:00:00,852.1,853.7,849.7,850.9,29519.0,,volImbalance,129,,737468.25,Value,129,1120613499.9999988,Broker,129,1120613429.9999988,1120613499.9999988,Trades - Net Profit/Loss,129,,,DrawDown,129,17.562032793084065,17.562032793084065,BuySell,129,,
130,VN30F1M,130,2020-02-13 07:00:00,850.8,856.8,850.6,855.1,28444.0,,volImbalance,130,,737468.2916666666,Value,130,1150013499.999999,Broker,130,1150013429.999999,1150013499.999999,Trades - Net Profit/Loss,130,,,DrawDown,130,15.399220872753501,17.562032793084065,BuySell,130,,
131,VN30F1M,131,2020-02-14 02:00:00,859.6,862.9,858.8,862.2,31108.0,,volImbalance,131,,737469.0833333334,Value,131,1199496499.9999993,Broker,131,1199496429.9999993,1199496499.9999993,Trades - Net Profit/Loss,131,,,DrawDown,131,11.759002428749529,17.562032793084065,BuySell,131,,
132,VN30F1M,132,2020-02-14 03:00:00,862.1,862.7,860.0,861.2,18992.0,,volImbalance,132,,737469.125,Value,132,1192496499.9999993,Broker,132,1192496429.9999993,1192496499.9999993,Trades - Net Profit/Loss,132,,,DrawDown,132,12.27395764787585,17.562032793084065,BuySell,132,,
133,VN30F1M,133,2020-02-14 04:00:00,861.3,863.8,858.5,863.5,19422.0,,volImbalance,133,,737469.1666666666,Value,133,1208596499.999999,Broker,133,1208596429.999999,1208596499.999999,Trades - Net Profit/Loss,133,,,DrawDown,133,11.089560643885331,17.562032793084065,BuySell,133,,
134,VN30F1M,134,2020-02-14 06:00:00,863.7,863.7,858.7,859.5,33607.0,,volImbalance,134,,737469.25,Value,134,1180596499.999999,Broker,134,1180596429.999999,1180596499.999999,Trades - Net Profit/Loss,134,,,DrawDown,134,13.14938152039061,17.562032793084065,BuySell,134,,
135,VN30F1M,135,2020-02-14 07:00:00,859.5,862.4,858.3,861.8,21786.0,,volImbalance,135,,737469.2916666666,Value,135,1196696499.9999988,Broker,135,1196696429.9999988,1196696499.9999988,Trades - Net Profit/Loss,135,,,DrawDown,135,11.964984516400094,17.562032793084065,BuySell,135,,
136,VN30F1M,136,2020-02-17 02:00:00,863.3,865.4,863.0,863.6,19303.0,,volImbalance,136,,737472.0833333334,Value,136,1208645499.9999993,Broker,136,1208645429.9999993,1208645499.9999993,Trades - Net Profit/Loss,136,,,DrawDown,136,11.08595595735143,17.562032793084065,BuySell,136,,
137,VN30F1M,137,2020-02-17 03:00:00,863.6,864.9,862.7,863.0,14978.0,,volImbalance,137,,737472.125,Value,137,1206247999.9999993,Broker,137,1206247964.9999993,1206247999.9999993,Trades - Net Profit/Loss,137,,,DrawDown,137,11.262328119902193,17.562032793084065,BuySell,137,,863.6
138,VN30F1M,138,2020-02-17 04:00:00,863.1,863.8,860.4,861.1,12067.0,,volImbalance,138,,737472.1666666666,Value,138,1192300499.9999993,Broker,138,1192300429.9999993,1192300499.9999993,Trades - Net Profit/Loss,138,,,DrawDown,138,12.288376394011387,17.562032793084065,BuySell,138,863.1,
139,VN30F1M,139,2020-02-17 06:00:00,861.5,863.4,860.6,860.7,20736.0,,volImbalance,139,,737472.25,Value,139,1189500499.9999995,Broker,139,1189500429.9999995,1189500499.9999995,Trades - Net Profit/Loss,139,,,DrawDown,139,12.494358481661898,17.562032793084065,BuySell,139,,
140,VN30F1M,140,2020-02-17 07:00:00,860.7,863.8,859.5,863.8,18277.0,,volImbalance,140,,737472.2916666666,Value,140,1211200499.9999988,Broker,140,1211200429.9999988,1211200499.9999988,Trades - Net Profit/Loss,140,,,DrawDown,140,10.89799730237036,17.562032793084065,BuySell,140,,
141,VN30F1M,141,2020-02-18 02:00:00,862.7,863.9,861.5,862.0,18705.0,,volImbalance,141,,737473.0833333334,Value,141,1198383499.999999,Broker,141,1198383429.999999,1198383499.999999,Trades - Net Profit/Loss,141,,,DrawDown,141,11.840880308590632,17.562032793084065,BuySell,141,,
142,VN30F1M,142,2020-02-18 03:00:00,862.1,863.7,861.5,863.1,14676.0,,volImbalance,142,,737473.125,Value,142,1206083499.9999993,Broker,142,1206083429.9999993,1206083499.9999993,Trades - Net Profit/Loss,142,,,DrawDown,142,11.274429567551662,17.562032793084065,BuySell,142,,
143,VN30F1M,143,2020-02-18 04:00:00,863.1,863.5,861.8,862.3,6511.0,,volImbalance,143,,737473.1666666666,Value,143,1200483499.9999988,Broker,143,1200483429.9999988,1200483499.9999988,Trades - Net Profit/Loss,143,,,DrawDown,143,11.686393742852754,17.562032793084065,BuySell,143,,
144,VN30F1M,144,2020-02-18 06:00:00,862.1,863.0,860.8,861.4,13882.0,,volImbalance,144,,737473.25,Value,144,1194183499.999999,Broker,144,1194183429.999999,1194183499.999999,Trades - Net Profit/Loss,144,,,DrawDown,144,12.149853440066424,17.562032793084065,BuySell,144,,
145,VN30F1M,145,2020-02-18 07:00:00,861.3,861.7,856.0,856.0,19863.0,,volImbalance,145,,737473.2916666666,Value,145,1156383499.9999993,Broker,145,1156383429.9999993,1156383499.9999993,Trades - Net Profit/Loss,145,,,DrawDown,145,14.930611623348533,17.562032793084065,BuySell,145,,
146,VN30F1M,146,2020-02-19 02:00:00,857.5,860.6,856.5,859.3,23005.0,,volImbalance,146,,737474.0833333334,Value,146,1179266499.999999,Broker,146,1179266429.999999,1179266499.999999,Trades - Net Profit/Loss,146,,,DrawDown,146,13.24722301202461,17.562032793084065,BuySell,146,,
147,VN30F1M,147,2020-02-19 03:00:00,859.4,860.4,858.6,859.5,13874.0,,volImbalance,147,,737474.125,Value,147,1180666499.9999993,Broker,147,1180666429.9999993,1180666499.9999993,Trades - Net Profit/Loss,147,,,DrawDown,147,13.14423196819933,17.562032793084065,BuySell,147,,
148,VN30F1M,148,2020-02-19 04:00:00,859.5,859.7,857.6,858.2,10163.0,,volImbalance,148,,737474.1666666666,Value,148,1171566499.9999995,Broker,148,1171566429.9999995,1171566499.9999995,Trades - Net Profit/Loss,148,,,DrawDown,148,13.81367375306353,17.562032793084065,BuySell,148,,
149,VN30F1M,149,2020-02-19 06:00:00,858.0,859.3,857.8,858.1,13583.0,,volImbalance,149,,737474.25,Value,149,1168276499.999999,Broker,149,1168276429.999999,1168276499.999999,Trades - Net Profit/Loss,149,15109500.00000032,,DrawDown,149,14.055702706052932,17.562032793084065,BuySell,149,,858.0
150,VN30F1M,150,2020-02-19 07:00:00,858.1,865.8,857.0,865.8,21037.0,,volImbalance,150,,737474.2916666666,Value,150,1114376499.9999995,Broker,150,1114376429.9999995,1114376499.9999995,Trades - Net Profit/Loss,150,,,DrawDown,150,18.020857893325562,18.020857893325562,BuySell,150,,
151,VN30F1M,151,2020-02-20 02:00:00,867.5,869.4,866.9,867.9,16852.0,,volImbalance,151,,737475.0833333334,Value,151,1099459499.9999993,Broker,151,1099459429.9999993,1099459499.9999993,Trades - Net Profit/Loss,151,,,DrawDown,151,19.118227465283766,19.118227465283766,BuySell,151,,
152,VN30F1M,152,2020-02-20 03:00:00,867.8,868.5,867.0,867.0,11033.0,,volImbalance,152,,737475.125,Value,152,1096466999.9999998,Broker,152,1096466964.9999998,1096466999.9999998,Trades - Net Profit/Loss,152,,-70006999.99999969,DrawDown,152,19.338370821460234,19.338370821460234,BuySell,152,867.8,
153,VN30F1M,153,2020-02-20 04:00:00,867.0,867.7,866.5,867.3,4812.0,,volImbalance,153,,737475.1666666666,Value,153,1098269499.9999995,Broker,153,1098269429.9999995,1098269499.9999995,Trades - Net Profit/Loss,153,,,DrawDown,153,19.205769852535223,19.338370821460234,BuySell,153,867.0,
154,VN30F1M,154,2020-02-20 06:00:00,868.0,868.8,865.9,867.7,15048.0,,volImbalance,154,,737475.25,Value,154,1101069500.0000002,Broker,154,1101069430.0000002,1101069500.0000002,Trades - Net Profit/Loss,154,,,DrawDown,154,18.99978776488464,19.338370821460234,BuySell,154,,
155,VN30F1M,155,2020-02-20 07:00:00,867.7,873.5,867.3,871.7,15559.0,,volImbalance,155,,737475.2916666666,Value,155,1129069500.0000002,Broker,155,1129069430.0000002,1129069500.0000002,Trades - Net Profit/Loss,155,,,DrawDown,155,16.939966888379363,19.338370821460234,BuySell,155,,
156,VN30F1M,156,2020-02-21 02:00:00,868.2,868.4,866.6,867.4,17672.0,,volImbalance,156,,737476.0833333334,Value,156,1101255000.0,Broker,156,1101254965.0,1101255000.0,Trades - Net Profit/Loss,156,,,DrawDown,156,18.986141451577815,19.338370821460234,BuySell,156,,868.2
157,VN30F1M,157,2020-02-21 03:00:00,867.4,872.0,867.2,870.3,26138.0,,volImbalance,157,,737476.125,Value,157,1121257499.9999998,Broker,157,1121257429.9999998,1121257499.9999998,Trades - Net Profit/Loss,157,,,DrawDown,157,17.514656912924373,19.338370821460234,BuySell,157,867.4,
158,VN30F1M,158,2020-02-21 04:00:00,870.3,871.5,869.1,869.1,11734.0,,volImbalance,158,,737476.1666666666,Value,158,1112857500.0000002,Broker,158,1112857430.0000002,1112857500.0000002,Trades - Net Profit/Loss,158,,,DrawDown,158,18.132603175875918,19.338370821460234,BuySell,158,,
159,VN30F1M,159,2020-02-21 06:00:00,868.1,868.7,863.4,863.8,32109.0,,volImbalance,159,,737476.25,Value,159,1075757499.9999998,Broker,159,1075757429.9999998,1075757499.9999998,Trades - Net Profit/Loss,159,,,DrawDown,159,20.86186583724545,20.86186583724545,BuySell,159,,
160,VN30F1M,160,2020-02-21 07:00:00,863.8,864.6,861.6,862.8,24721.0,,volImbalance,160,,737476.2916666666,Value,160,1068757499.9999998,Broker,160,1068757429.9999998,1068757499.9999998,Trades - Net Profit/Loss,160,,,DrawDown,160,21.37682105637177,21.37682105637177,BuySell,160,,
161,VN30F1M,161,2020-02-24 02:00:00,848.0,849.0,843.0,847.6,28756.0,,volImbalance,161,,737479.0833333334,Value,161,961706500.0000002,Broker,161,961706430.0000002,961706500.0000002,Trades - Net Profit/Loss,161,,,DrawDown,161,29.252031222470546,29.252031222470546,BuySell,161,,
162,VN30F1M,162,2020-02-24 03:00:00,847.5,848.5,845.2,845.9,17378.0,,volImbalance,162,,737479.125,Value,162,965714000.0000002,Broker,162,965713965.0000002,965714000.0000002,Trades - Net Profit/Loss,162,,-139152999.9999996,DrawDown,162,28.957219359520728,29.252031222470546,BuySell,162,,847.5
163,VN30F1M,163,2020-02-24 04:00:00,845.9,846.0,839.3,844.0,21365.0,,volImbalance,163,,737479.1666666666,Value,163,972364000.0000001,Broker,163,972363965.0000001,972364000.0000001,Trades - Net Profit/Loss,163,,,DrawDown,163,28.468011901350728,29.252031222470546,BuySell,163,,
164,VN30F1M,164,2020-02-24 06:00:00,843.3,845.0,839.6,841.0,28827.0,,volImbalance,164,,737479.25,Value,164,982864000.0000001,Broker,164,982863965.0000001,982864000.0000001,Trades - Net Profit/Loss,164,,,DrawDown,164,27.69557907266125,29.252031222470546,BuySell,164,,
165,VN30F1M,165,2020-02-24 07:00:00,840.8,842.0,829.0,829.0,29946.0,,volImbalance,165,,737479.2916666666,Value,165,1024864000.0000001,Broker,165,1024863965.0000001,1024864000.0000001,Trades - Net Profit/Loss,165,,,DrawDown,165,24.60584775790333,29.252031222470546,BuySell,165,,
166,VN30F1M,166,2020-02-25 02:00:00,824.6,830.9,820.5,829.0,41654.0,,volImbalance,166,,737480.0833333334,Value,166,1024755500.0000001,Broker,166,1024755465.0000001,1024755500.0000001,Trades - Net Profit/Loss,166,,,DrawDown,166,24.61382956379979,29.252031222470546,BuySell,166,,
167,VN30F1M,167,2020-02-25 03:00:00,828.8,832.6,825.4,831.8,37581.0,,volImbalance,167,,737480.125,Value,167,1014955500.0000002,Broker,167,1014955465.0000002,1014955500.0000002,Trades - Net Profit/Loss,167,,,DrawDown,167,25.33476687057663,29.252031222470546,BuySell,167,,
168,VN30F1M,168,2020-02-25 04:00:00,831.8,834.3,830.3,831.9,18198.0,,volImbalance,168,,737480.1666666666,Value,168,1014605500.0000001,Broker,168,1014605465.0000001,1014605500.0000001,Trades - Net Profit/Loss,168,,,DrawDown,168,25.360514631532954,29.252031222470546,BuySell,168,,
169,VN30F1M,169,2020-02-25 06:00:00,831.9,836.8,831.9,836.8,35763.0,,volImbalance,169,,737480.25,Value,169,997455500.0000002,Broker,169,997455465.0000002,997455500.0000002,Trades - Net Profit/Loss,169,,,DrawDown,169,26.62215491839243,29.252031222470546,BuySell,169,,
170,VN30F1M,170,2020-02-25 07:00:00,836.8,842.0,836.3,841.0,26827.0,,volImbalance,170,,737480.2916666666,Value,170,982755500.0000001,Broker,170,982755465.0000001,982755500.0000001,Trades - Net Profit/Loss,170,,,DrawDown,170,27.703560878557706,29.252031222470546,BuySell,170,,
171,VN30F1M,171,2020-02-26 02:00:00,825.4,837.6,824.0,834.5,41927.0,,volImbalance,171,,737481.0833333334,Value,171,1005397000.0000001,Broker,171,1005396965.0000001,1005397000.0000001,Trades - Net Profit/Loss,171,,,DrawDown,171,26.037938222293626,29.252031222470546,BuySell,171,,
